rule	category	count	pct	examples
ama v → e v	consonant / other	4	0.05	yanmūlaśca me durodarāvatāraḥ sa me vimardako nāma viśvāsyataraṃ dvitīyaṃ hṛdayamāsīt me+vimardako · ānītaśca pitā me viviktāyāṃ bhūmau darbhaśayyāmadhiśāyya sthito 'bhūt me+viviktāyāṃ · prakṛtayaśca bhūyasyo na me vyasanamanurudhyante me+vyasanam · saṃnidhiniṣaṇṇastu me vṛddhaviṭaḥ ko 'pi brāhmaṇaḥ śanakaiḥ smitahetum apṛcchat me+vṛddha
k e → g e	consonant / other	4	0.05	tadamaṅgalamadya kila prabhāte bhāvīti jñātvā prāgeva priyatamadattasaṃketā vañcitasvajanā nirgatya bālyābhyastena vartmanā manmathābhisarā tadagāram abhisarāmi tanmāṃ muñca prāk+eva→prāgeva · sa evaṃ mādṛśe 'pi jantau paricaryānubandhī bandhurekaḥ sarvabhūtānāmalasakena svargate śvaśure jyāyasi jantau paricaryānubandhī bandhurekaḥ sarvabhūtānāmalasakena svargate śvaśure jyāyasi ca śyāle caṇḍaghoṣanāmni strīṣv atiprasaṅgāt prāgeva kṣayakṣīṇāyuṣi pañcavarṣadeśīyaṃ siṃhaghoṣanāmānaṃ paiśunyavādināṃ durmantriṇaḥ katicid āsannaṃ taraṅgabhūtāḥ prāk+eva→prāgeva · prāgeva tasmindurgāgṛhe pratimādhiṣṭhāna eva mayā kṛtaṃ bhagnapārśvasthairyasthūlaprastarasthagitabāhyadvāraṃ bilam prāk+eva→prāgeva · prapannāyāṃ ca yāminyāṃ samyageva bilaṃ pratyapūrayam samyak+eva→samyageva
ā i → ām i	vowel coalescence	4	0.05	tvadgatenaiva cetasā sahāyabhūtena tvāmimām abhisarantīm antaropalabhya kṛpayā tvatsamīpamanaiṣam tvā+imām→tvāmimām · tathā hi matprātiveśyaḥ kaścit kārtāntikaḥ kāntakasya haste rājyam idaṃ patiṣyati tādṛśāṇi tasya lakṣaṇāni ity ādikṣat tadanurūpam eva ca tvāmiyaṃ rājakanyakā kāmayate tvā+iyam→tvāmiyaṃ · tvāmiyamanavastho niṣkaruṇaśceti ratnavatīnimittamatyarthaṃ nindati tvā+iyam→tvāmiyamanavastho · tvāmidānīmutpannāpatyāṃ draṣṭumicchāmi tvā+idānīm→tvāmidānīmutpannāpatyāṃ
r s → ḥ s	consonant / other	4	0.05	atheyaṃ devateva śucau deśe niveśyārcyamānā prātaḥ prātaḥ suvarṇapūrṇaiva dṛśyate prātaḥ+suvarṇa · sā tu harṣanirbharanipīḍitā ciraṃ prarudya bahu vilapya śāntā punaḥ svamātrā rājāntaḥpuravṛttāntākhyāne nyayujyata punaḥ+sva · dakṣiṇato dattacakṣurāgalitastanāṃśukām amṛtaphenapaṭalapāṇḍuraśayanaśāyinīm ādivarāhadaṃṣṭrāṃśujālalagnām aṃsasrastadugdhasāgaradukūlottarīyām bhayasādhvasamūrchitāmiva dharaṇim aruṇādharakiraṇabālakisalayalāsyahetubhir ānanāravindaparimalodvāhibhir niḥśvāsamātariśvabhir īśvarekṣaṇadahanadagdhaṃ sphuliṅgaśeṣamanaṅgamiva saṃdhukṣayantīm antaḥsuptaṣaṭpadam ambujamiva jātinidramāmīlitalocanendīvaramānanaṃ dadhānām airāvatamadāvalepalūnāpaviddhām iva nandanavanakalpavṛkṣaratnavallarīṃ kāmapi taruṇīmālokayam antar+supta→antaḥsuptaṣaṭpadam · avādīcca nātha tvaddarśanād upoḍharāgā tasminkandukotsave punaḥ sakhyā candrasenāya tvatkathābhireva samāśvāsitāsmi punaḥ+sakhyā
s → iva s	consonant / other	4	0.05	rājñā ca tadanurodhāttathānuśiṣṭā satyapyanāśravaiva sā yadāsīt tadāsyāḥ svasā mātā ca ruditanirbandhena rājñe samagiratām yadi kaścidbhujaṅgo 'smadicchayā vinaināṃ bālāṃ vipralabhya nāśayiṣyati sa taskaravadvadhyaḥ iti eva→satyapyanāśravaiva +sā · dṛṣṭvaiva sphuradanaṅgarāgaś cakitaś corayitavyanispṛhas tayaiva tāvaccoryamāṇahṛdayaḥ kiṃkartavyatāmūḍhaḥ kṣaṇamatiṣṭham eva→dṛṣṭvaiva +sphurat · śrutvaiva saṃketagṛhānnirgatya raktāśokaskandhapārśvavyavahitāṅgayaṣṭiḥ sthito 'smi eva→śrutvaiva +saṃketa · dṛṣṭvaiva sa māṃ ruṣṭam udgarjantam utkrāntayantṛniṣṭhurājñaḥ palāyiṣṭa eva→dṛṣṭvaiva +sa
ḥ kh → Ø kh	visarga	4	0.05	sa khalu vimardako madgrāhitatvadabhijñānacihno manniyogāttvadanveṣaṇāyojjayinīṃ tadahareva prātiṣṭhata sa+khalu · sa khalvaham anabhiśaṅka evaitāvantaṃ kālaṃ sahābhivihṛtya rājakanyayā bhūyastasminn utsave gaṅgāmbhasi viharanvihāravyākule kanyakāsamāje magnopasṛtas tvadabhyāśa evonmaṅkṣyāmi sa+khalu · sa khalu bālo mayā vyāghrīrūpayā tiraskṛtya sthāpitaḥ sa+khalu · sa khalvasyāḥ sānāthyaśaṃsī svapnaḥ iti maddarśanarāgabaddhasādhvasāṃ mañjuvādinīṃ praṇamayya bhūyo 'pi sā harṣagarbhamabrūta taccenmithyā so 'yaṃ yuṣmadīyo bālakapālī śvo mayā niroddhavyaḥ iti sa+khalu
m m → m	anusvāra / nasal	4	0.05	tvayi tvapadiṣṭe sarvamasmatkuṭumbamavasīdet sarvam+mad→sarvamasmatkuṭumbamavasīdet · tāvad atijavā naukāḥ śvāna iva varāhamasmatpotaṃ paryarutsata varāham+mad→varāhamasmatpotaṃ · atrasthāś cāsmin bhāskaravarmaṇi rājatanaye ayamasmatsvāmino 'nantavarmaṇaḥ putro bhavānyāḥ prasādādetadrājyamavāpsyati iti baddhāśā vartante ayam+mad→ayamasmatsvāmino · aśmakendrāntaraṅgāśca bhṛtyā madīyairviśvāsyatamaiḥ puruṣaiḥ prabhūtāṃ prītimutpādya madājñayā rahasītyupajaptāḥ yūyamasmanmitrāṇi ato 'smākaṃ śubhodarkaṃ vaco vācyameva yūyam+mad→yūyamasmanmitrāṇi
t y → d y	consonant / other	4	0.05	athāhaṃ tvadabhijñānapratyāyitāyā rāgamañjaryāḥ sakāśād yathepsitāni vasūni labhamānā rājaduhiturambālikāyā dhātrīṃ māṅgalikāṃ tvadādiṣṭena mārgeṇānvarañjayam sakāśād+yathā · pratyahaṃ ca yadyatra vṛttaṃ tadasmi tvayaiva bodhyaḥ maduktā punariyamudarkasvāduno 'smatkarmaṇaḥ prasādhanāya chāyevānapāyinī kalpasundarīmanuvartatām iti yat+yatra→yadyatra · śatruhastād arṇavam arṇavādyavananāvam yavananāvaścitragrāvāṇamenaṃ parvatapravaraṃ gataḥ yadṛcchayāsminsarasi viśrāntaḥ bhadraṃ tava iti arṇavāt+yavana→arṇavādyavananāvam · labdharandhraśca sa yadyad vyasanam ārabhate tattathetyavarṇayat deva yathā mṛgayā hyaupakārikī na tathānyat yat+yat→yadyad
ā a → m a	vowel coalescence	4	0.05	yadyevamehi tvayāsminkarmaṇi sādhite citrair upāyais tvām ahaṃ mocayiṣyāmīti śapathapūrvaṃ tenābhisaṃdhāya siddhe 'rthe bhūyo 'pi nigaḍayitvā yo 'sau cauraḥ sa sarvathopakrāntaḥ na tu dhārṣṭyabhūmiḥ prakṛṣṭavairastadajinaratnaṃ darśayiṣyatīti rājñe vijñāpya citramenaṃ haniṣyasi tathā ca satyarthaḥ sidhyati rahasyaṃ ca na sravatīti mayokte so 'tihṛṣṭaḥ pratipadya mām eva tvadupapralobhane niyujya bahir avasthitaḥ prāptamitaḥ paraṃ cintyatām iti prītena ca mayoktam maduktamalpam tvannaya evātra bhūyān ānayainam iti tvām+ahaṃ · nāgadantalagnaniryāsakalkavarṇitaṃ phalakamādāya maṇisamudgakādvarṇavartikāmuddhṛtya tāṃ tathāśayānāṃ tasyāśca mām ābaddhāñjaliṃ caraṇalagnamālikhamāryāṃ caitām tvām ayam ābaddhāñjali dāsajanastamimamarthamarthayate tvām+ayam · tad aham īdṛśena vaivāhikena nepathyena tvām abhisṛtavatī tvām+abhisṛtavatī · etadapi tvām apyudārayā samṛddhyā rūpeṇātimānuṣeṇa prathamena vayasopapannāṃ kimitaranārīsulabhaṃ cāpalaṃ spṛṣṭaṃ na veti parīkṣā kṛtā tvām+api
e i → ave	vowel coalescence	4	0.05	śrutvā ca smitvā ca devo 'pi rājavāhanaḥ kathamasi kārkaśyena karṇīsutamapyatikrāntaḥ ityabhidhāya punaravekṣyopahāravarmāṇam ācakṣva tavedānīmavasaraḥ ityabhāṣata te+idānīm→tavedānīmavasaraḥ · tau ced rājaputrau nirupadravāv evāvardhiṣyetām iyatā kālena tavemāṃ vayo'vasthām asprakṣyetām te+imām→tavemāṃ · atha tamādāya tasya haste dattvā vakṣyasi putra taveyaṃ bhāryāsakhī nidhipatidattasya sarvaśreṣṭhimukhyasya kanyā kanakavatī nāma te+iyam→taveyaṃ · buddhiśca nisargapaṭvī kalāsu nṛtyagītādiṣu citreṣu ca kāvyavistareṣu prāptavistarā tavetarebhyaḥ prativiśiṣyate te+itarebhyaḥ→tavetarebhyaḥ
ā p → ī p	consonant / other	4	0.05	athāham āvirbhūya vivṛtadīpabhājanaḥ bhāmini nanu bahvaparāddhaṃ bhavatyā cittajanmano yadamuṣya jīvitabhūtā ratirākṛtyā kadarthitā dhanuryaṣṭirbhrūlatābhyām bhramaramālāmayī jyā nīlālakadyutibhiḥ astrāṇyapāṅgavīkṣitavṛṣṭibhiḥ mahārajanarañjitadhvajapaṭāṃśukaṃ dantacchadamayūkhajālaiḥ prathamasuhṛnmalayamārutaḥ parimalapaṭīyasā niḥśvāsapavanena parabhṛto 'timañjulaiḥ pralāpaiḥ puṣpamayī patākā bhujayaṣṭibhyām digvijayārambhapūrṇakumbhamithunam urojakumbhayugalena krījāsaro nābimamḍalena saṃnāhyarathaḥ śroṇimaṇḍalena bhavanaratnatoraṇastambhayugalam ūruyugalena līlākarṇakisalayaṃ caraṇatalaprabhābhiḥ mayā→puṣpamayī +patākā · hṛṣṭatamā patyuḥ pādayoḥ paryaśrumukhī praṇipatya māṃ ca muhurmuhuḥ prasnutastanī pariṣvajya saharṣabāṣpagadgadamagadat putra yo 'si jātamātraḥ pāpayā mayā parityaktaḥ sa kimarthamevaṃ māmatinirghṛṇāmanugṛhṇāsi mukhā→paryaśrumukhī +praṇipatya · hṛṣṭatamā patyuḥ pādayoḥ paryaśrumukhī praṇipatya māṃ ca muhurmuhuḥ prasnutastanī pariṣvajya saharṣabāṣpagadgadamagadat putra yo 'si jātamātraḥ pāpayā mayā parityaktaḥ sa kimarthamevaṃ māmatinirghṛṇāmanugṛhṇāsi stanā→prasnutastanī +pariṣvajya · atha mahāvrativeṣeṇa māṃ ca putraṃ ca bhikṣāyai praviṣṭau dṛṣṭvā prasnutastanī pratyutthāya harṣākulamabravīt bhagavan ayamañjaliḥ anātho 'yaṃ jano 'nugṛhyatām stanā→prasnutastanī +pratyutthāya
u i → v i	vowel coalescence	4	0.05	abhramacca paurajānapadeṣv iyam adbhutāyamānā vārtā rājā kila vikaṭavarmā devīmantrabalena devayogyaṃ vapurāsādayiṣyati jānapadeṣu→paurajānapadeṣv +iyam · kathaṃ tvidam iti mandamandam unmiṣan uparyacchacandrātapacchedakalpaṃ śuklāṃśukavitānamaikṣiṣi tu+idam→tvidam · ahaṃ tu kiṃ nvidam ity uccakṣur ālokayankamapi rākṣasaṃ kāṃcid aṅganāṃ viceṣṭamānagātrīmākarṣantamapaśyam nu+idam→nvidam · nanvidamupapannaṃ devasya yaduta sarvalokasya vandyā jātiḥ ayātayāmaṃ vayaḥ darśanīyaṃ vapuḥ aparimāṇā vibhūtiḥ nanu+idam→nanvidamupapannaṃ
m gh → ṃ gh	anusvāra / nasal	4	0.05	athainām ihaiva kuraṇṭakagulmagarbhe tiṣṭha yāvadahaṃ nirgatya sādhayeyaṃ sādhyaṃ samyak iti visṛjya tāmupasṛtya homānalapradeśamaśokaśākhāvalambinīṃ ghaṇṭāmacālayam avalambinīm→homānalapradeśamaśokaśākhāvalambinīṃ +ghaṇṭām · ahaṃ tu ghoṣaṇasthāne ciñcāvṛkṣaṃ ghanataravipulaśākhamāruhya gūḍhatanuratiṣṭham vṛkṣam→ciñcāvṛkṣaṃ +ghanatara · atha rājñaḥ śrāvastīśvarasya yathārthanāmno dharmavardhanasya kanyāṃ navamālikāṃ gharmakālasubhage kanyāpuravimānaharmyatale viśālakomalatalaṃ śayyātalamadhiśayānāṃ yadṛcchayopalabhya diṣṭyeyaṃ suptā parijanaśca gāḍhanidraḥ navamālikāṃ+gharma · pādacāriṇaṃ cainamāśvāsayituṃ ghoṣe kvacidahāni kānicidviśramayya tatrāpi rājapuruṣasaṃpātabhīto duradhvamapāsaram āśvāsayitum→cainamāśvāsayituṃ +ghoṣe
i p → ī p	consonant / other	3	0.03	tayoratha rathaturagakhurakṣuṇṇakṣoṇīsamudbhūte karighaṭākaṭasravanmadadhārādhautamūle navyavallabhavaraṇāgatadivyakanyājanajavanikāpaṭamaṇḍapa iva viyattalavyākule dhūlīpaṭale diviṣaddhvani dhikkṛtānyadhvanipaṭahadhvānabadhiritāśeṣadigantarālaṃ śastrāśastri hastāhasti parasparābhihatasainyaṃ janyam ajani dhūli+paṭale→dhūlīpaṭale · athāsyāṃ kāśīpuryāmaryavaryasya kasyacidgṛhe corayitvā rūpābhigrāhito baddhaḥ kāśi+puryām→kāśīpuryāmaryavaryasya · balabhadrastu tathoktvā śreṇīprātibhāvyena tāvadavātiṣṭhata yāvattatpuravṛddhalekhyalabdhavṛttānto gṛhaguptaḥ kheṭakapuramāgatya saha jāmātrā duhitaramatiprītaḥ pratyanaiṣīt śreṇi+prātibhāvyena→śreṇīprātibhāvyena
e m → ava m	consonant / other	3	0.03	tasmādadya tava maraṇamanucitam iti bhūṣitabhāṣitair amātyapurohitair anunīyamānayā tayā kṣaṇaṃ kṣaṇahīnayā tūṣṇīm asthāyi tava+maraṇam · tasyāḥ sasaṃbhramapremalajjākautukamanoramaṃ līlāvilokanasukhamanubhavan sudatyā vadanāravinde viṣaṇṇabhāvaṃ madanakadanakhedānubhūtaṃ tannimittaṃ jñāsyaṃllīlayā tadupakaṇṭhamupetyāvocam sumukhi tava mukhāravindasya dainyakāraṇaṃ kathayeti tava+mukha · yastava mātāmahaś caṇḍasiṃhaḥ tenāsyāṃ devyāṃ līlāvatyāṃ caṇḍaghoṣaḥ kāntimatītyapatyadvayam udapādi te→yastava +mātāmahaś
t l → l l	consonant / other	3	0.03	athārdharātre nidrānilīnanetre parijane vijane śokapārāvāram apāram uttartum aśaknuvatī senāniveśadeśaṃ niḥśabdaleśaṃ śanairatikramya yasmin rathasya saṃsaktatayā tadānayanapalāyanaśrāntā gantumakṣamāḥ kṣamāpatirathyāḥ pathyākulāḥ pūrvamatiṣṭhaṃstasya nikaṭavaṭataroḥ śākhāyāṃ mṛtirekhāyāmiva kvaciduttarīyārddhena bandhanaṃ mṛtisādhanaṃ viracya martukāmābhirāmā vāṅmādhurīvirasīkṛtakalakaṇṭhakaṇṭhā sāśrukaṇṭhā vyalapal lāvaṇyopamitapuṣpasāyaka bhūnāyaka bhavāneva bhāvinyapi janmani vallabho bhavatu iti vyalapal+lāvaṇya · evamanekakaraṇamadhuraṃ viharantī raṅgagatasya raktacetaso janasya pratikṣaṇamuccāvacāḥ praśaṃsāvācaḥ pratigṛhṇatī pratikṣaṇārūḍhavibhramaṃ kośadāsamaṃse 'valambya kaṇṭakitagaṇḍamutphullekṣaṇaṃ ca mayyabhimukhībhūya tiṣṭhati tatprathamāvatīrṇakandarpakāritakaṭākṣadṛṣṭis tadanumārgavilasitalīlāñcitabhrūlatā śvāsānilavegāndolitair dantacchadaraśmijālair līlāpallavair iva mukhakamalaparimalagrahaṇalolānalinas tāḍayantī maṇḍalabhramaṇeṣu kandukasyātiśīghrapracāratayā viśantīva maddarśanalajjayā puṣpamayaṃ pañjaram pañcabinduprasṛteṣu pañcāpi pañcabāṇabāṇān yugapad ivābhipatatas trāsenāvaghaṭṭayantī gomūtrikāpracāreṣu ghanadarśitarāgavibhramā vidyullatāmiva viḍambayantī bhūṣaṇamaṇiraṇitadattalayasaṃvādipādacāram apadeśasmitaprabhāniṣiktabimbādharam aṃsasraṃsitapratisamāhitaśikhaṇḍabhāram samāghaṭṭitakvaṇitaratnamekhalāguṇam añcitotthitapṛthunitambavilambitavicaladaṃśukojjvalam ākuñcitaprasṛtavellitabhujalatābhihatalalitakandukam āvarjitabāhupāśam upariparivartitatrikavilagnalolakuntalam avagalitakarṇapūrakanakapatrapratisamādhānaśīghratānatikramitaprakṛtakrīḍanam asakṛdutkṣipyamāṇahastapādabāhyābhyantarabhrāntakandukam avanamanonnamananairantaryanaṣṭadṛṣṭamadhyayaṣṭikam avapatanotpatananirvyavasthamuktāhāram aṅkuritagharmasaliladūṣitakapolapatrabhaṅgaśoṣaṇādhikṛtaśravaṇapallavānilam āgalitastanataṭāṃśukaniyamanavyāpṛtaikapāṇipallavaṃ ca niṣadyotthāya nimīlyonmīlya sthitvā gatvā caivāticitraṃ paryakrīḍata rājakanyā vidyut+latām→vidyullatāmiva · tadākarṇya ka eṣa siddhaḥ kiṃ cānena kiṅkareṇa kariṣyate iti didṛkṣākrāntahṛdayaḥ kiṅkaragatayā diśā kiṃcid antaraṃ gatas taralataranarāsthiśakalaracitālaṃkārākrāntakāyaṃ dahanadagdhakāṣṭhaniṣṭhāṅgārarajaḥkṛtāṅgarāgam taḍillatākārajaṭādharam hiraṇyaretasyaraṇyacakrāndhakārarākṣase kṣaṇagṛhītanānendhanagrāsacañcadarciṣi dakṣiṇetareṇa kareṇa tilasiddhārthakādīn nirantaracaṭacaṭāyitān ākirantaṃ kaṃcid adrākṣam taḍit+latā→taḍillatākārajaṭādharam
c m → ṅ m	consonant / other	3	0.03	athārdharātre nidrānilīnanetre parijane vijane śokapārāvāram apāram uttartum aśaknuvatī senāniveśadeśaṃ niḥśabdaleśaṃ śanairatikramya yasmin rathasya saṃsaktatayā tadānayanapalāyanaśrāntā gantumakṣamāḥ kṣamāpatirathyāḥ pathyākulāḥ pūrvamatiṣṭhaṃstasya nikaṭavaṭataroḥ śākhāyāṃ mṛtirekhāyāmiva kvaciduttarīyārddhena bandhanaṃ mṛtisādhanaṃ viracya martukāmābhirāmā vāṅmādhurīvirasīkṛtakalakaṇṭhakaṇṭhā sāśrukaṇṭhā vyalapal lāvaṇyopamitapuṣpasāyaka bhūnāyaka bhavāneva bhāvinyapi janmani vallabho bhavatu iti vāc+mādhurī→vāṅmādhurīvirasīkṛtakalakaṇṭhakaṇṭhā · sā māmañjalikisalayottaṃsitena mukhavilolakuntalena mūrdhnā praṇamya mayā saha vanavaṭadrumasya kasyāpi mahataḥ pracchāyaśītale tale niṣaṇṇā kāsi vāsu kuto 'syāgatā kasya hetorasya me prasīdasi iti sābhilāṣamābhāṣitā mayā vāṅmayaṃ madhuvarṣamavarṣat ārya nāthasya yakṣāṇāṃ maṇibhadrasyāsmi duhitā tārāvalī nāma vāc+mayam→vāṅmayaṃ · sarvameva vāṅmayam aviditvā na tattvato 'dhigaṃsyate vāc+mayam→vāṅmayam
s ā → r ā	consonant / other	3	0.03	sā sasaṃbhramam āgatyāmandahṛdayānandasaṃphullavadanāravindā tam upoṣitābhyām ivānimiṣitābhyāṃ locanābhyāṃ pibantī vikasvareṇa svareṇa purohitāmātyajanam uccairāhūya tebhyastamadarśayat uccais+āhūya→uccairāhūya · tadanu maṇimayamaṇḍanamaṇḍalamaṇḍitā sakalalokalalanākulalalāmabhūtā kanyakā kācana vinītānekasakhījanānugamyamānā kalahaṃsagatyā śanairāgatyāvanisurottamāya maṇim ekam ujjvalākāram upāyanīkṛtya tena kā tvam iti pṛṣṭā sotkaṇṭhā kalakaṇṭhasvanena mandaṃ mandamudañjalirabhāṣata śanais+āgatya→śanairāgatyāvanisurottamāya · ācaṣṭa ca hṛṣṭaḥ kośadāsaḥ bhūyāsamevaṃ yāvadāyur āyatākṣi tvatprasādasya pātram iti yāvadāyur+āyata
iḥ r → Ø r	visarga	3	0.03	rājā niṭilataṭacumbitanijacaraṇāmbujaiḥ praśaṃsitadaivamāhātmyair amātyair abhāṇi deva rathyacayaḥ sārathyapagame rathaṃ rabhasādaraṇyamanayad iti deva+rathya · kadācidvāmadevaśiṣyaḥ somadevaśarmā nāma kaṃcid ekaṃ bālakaṃ rājñaḥ puro nikṣipyābhāṣata deva rāmatīrthe snātvā pratyāgacchatā mayā kānanāvanau vanitayā kayāpi dhāryamāṇamenamujjvalākāraṃ kumāraṃ vilokya sādaram abhāṇi sthavire kā tvam etasminnaṭavīmadhye bālakamudvahantī kimarthamāyāsena bhramasīti deva+rāmatīrthe · sā karayugena bāṣpajalam unmṛjya nijaśokaśaṅkūtpāṭanakṣamamiva māmavalokya śokahetumavocad dvijātmaja rājahaṃsamantriṇaḥ sitavarmaṇaḥ kanīyānātmajaḥ satyavarmā tīrthayātrāmiṣeṇa deśam enam āgacchat ātmajaiḥ→dvijātmaja +rājahaṃsa
aham m → 'haṃ m	anusvāra / nasal	3	0.03	tatra saṃtatam evaṃvidhavijayasiddhaye kumāraṃ devatopahāraṃ kariṣyantaḥ kirātāḥ mahīruhaśākhāvalambitam enam asilatayā vā saikatatale khanananikṣiptacaraṇaṃ lakṣīkṛtya śitaśaranikareṇa vā anekacaraṇaiḥ palāyamānaṃ kukkurabālakairvā daṃśayitvā saṃhaniṣyāmaḥ iti bhāṣamāṇā mayā samabhyabhāṣanta nanu kirātottamāḥ ghorapracāre kāntāre skhalitapathaḥ sthavirabhūsuro 'haṃ mama putrakaṃ kvacicchāyāyāṃ nikṣipya mārgānveṣaṇāya kiṃcid antaram agaccham 'haṃ+mama · dayāviṣṭahṛdayo 'haṃ mantrabalena viṣavyathāmapanetumakṣamaḥ samīpakuñjeṣvauṣadhiviśeṣamanviṣya pratyāgato vyutkrāntajīvitāṃ tāṃ vyalokayam 'haṃ+mantra · so 'haṃ mūlaharatvametyārthivargādasmyavajñātaḥ 'haṃ+mūla
e n → ava n	consonant / other	3	0.03	kimeṣa tava nandanaḥ satyameva tava+nandanaḥ · sa tu prakupito 'pi tvadanubhāvapratibaddhaniprahāntarādhyavasāyaḥ samāliṅgyetaretaram atyantasukhasuptayor yuvayor daivadattotsāhaḥ pāṇḍulohaśṛṅkhalātmanā mayā pādapadmayoryugalaṃ tava nigaḍayitvā saroṣarabhasamapāsarat tava+nigaḍayitvā · tayā tu kiṃcid iva dhyātvā punarabhihitam amba tava naitadidānīṃ gopyatamam tava+na
e t → ahyaṃ t	anusvāra / nasal	3	0.03	tadenaṃ gṛhāṇetyuktvā daivānukūlyena mahyaṃ taṃ vyataran mahyaṃ+taṃ · te 'pi vaṃśasaṃpallāvaṇyāḍhyāya yūne mahyaṃ tvāṃ dāsyantyeva mahyaṃ+tvāṃ · vivekaśūnyamatirasau rāgātirekeṇa ratnakhacitahemaparyaṅke haṃsatūlagarbhaśayanamānīya taruṇīṃ tasyai mahyaṃ tamisrāsamyaganavalokitapumbhāvāya manoramastrīveśāya ca cāmīkaramaṇimaṇḍanāni sūkṣmāṇi citravastrāṇi kastūrikāmilitaṃ haricandanaṃ karpūrasahitaṃ tāmbūlaṃ surabhīṇi kusumānītyādivastujātaṃ samarpya muhūrtadvayamātraṃ hāsavacanaiḥ saṃlapannatiṣṭhat mahyaṃ+tamisrā
ā ī → e	vowel coalescence	3	0.03	praṇatayā tayā śabaryā salīlam alāpi rājan ātmapallīsamīpe padavyāṃ vartamānasya śakrasamānasya mithileśvarasya sarvasvamapaharati śabarasainye maddayitenāpahṛtya kumāra eṣa mahyamarpito vyavardhata iti mithilā+īśvarasya→mithileśvarasya · tathā niṣaṇṇaṃ ca tam upahāravarmārthapālapramatimitraguptamantraguptaviśrutair maithilena ca prahāravarmaṇā kāśībhartrā ca kāmapālena campeśvareṇa siṃhavarmaṇā sahopāgatya dhanamitraḥ praṇipapāta campā+īśvareṇa→campeśvareṇa · athāhaṃ tvadabhijñānapratyāyitāyā rāgamañjaryāḥ sakāśād yathepsitāni vasūni labhamānā rājaduhiturambālikāyā dhātrīṃ māṅgalikāṃ tvadādiṣṭena mārgeṇānvarañjayam yathā+īpsitāni→yathepsitāni
ī u → y u	vowel coalescence	3	0.03	tannandinīṃ nayanānandakāriṇīṃ suvṛttāṃ nāmaitasmād dvīpādāgato magadhanāthamantrisaṃbhavo ratnodbhavo nāma ramaṇīyaguṇālayo bhrāntabhūvalayo manohārī vyavahāryupayamya suvastusaṃpadā śvaśureṇa saṃmānito 'bhūt vyavahārī+upayamya→vyavahāryupayamya · tasyāstu jananyudañjaliḥ palitaśāraśikhaṇḍabandhaspṛṣṭamuktabhūmir abhāṣata bhagavan asyā me doṣameṣā vo dāsī vijñāpayati jananī+udañjaliḥ→jananyudañjaliḥ · so 'ham aho ramaṇīyo 'yaṃ parvatanitambabhāgaḥ kāntatareyaṃ gandhapāṣāṇavatyupatyakā śiśiram idam indīvarāravindamakarandabinducandrakottaraṃ gotravāri ramyo 'yamanekavarṇakusumamañjarībharas taruvanābhogaḥ ityatṛptatarayā dṛśā bahubahu paśyann alakṣitādhyārūḍhakṣoṇīdharaśikharaḥ śoṇībhūtamutprabhābhiḥ padmarāgasopānaśilābhiḥ kimapi nālīkaparāgadhūsaraṃ saraḥ samadhyagamam gandhapāṣāṇavatī+upatyakā→gandhapāṣāṇavatyupatyakā
ḥ ā → n ā	visarga	3	0.03	sā karayugena bāṣpajalam unmṛjya nijaśokaśaṅkūtpāṭanakṣamamiva māmavalokya śokahetumavocad dvijātmaja rājahaṃsamantriṇaḥ sitavarmaṇaḥ kanīyānātmajaḥ satyavarmā tīrthayātrāmiṣeṇa deśam enam āgacchat kanīyāḥ+ātmajaḥ→kanīyānātmajaḥ · yadyevamehi tvayāsminkarmaṇi sādhite citrair upāyais tvām ahaṃ mocayiṣyāmīti śapathapūrvaṃ tenābhisaṃdhāya siddhe 'rthe bhūyo 'pi nigaḍayitvā yo 'sau cauraḥ sa sarvathopakrāntaḥ na tu dhārṣṭyabhūmiḥ prakṛṣṭavairastadajinaratnaṃ darśayiṣyatīti rājñe vijñāpya citramenaṃ haniṣyasi tathā ca satyarthaḥ sidhyati rahasyaṃ ca na sravatīti mayokte so 'tihṛṣṭaḥ pratipadya mām eva tvadupapralobhane niyujya bahir avasthitaḥ prāptamitaḥ paraṃ cintyatām iti prītena ca mayoktam maduktamalpam tvannaya evātra bhūyān ānayainam iti bhūyān+ānaya · ādiśaṃ ca tam sakhe saiṣā sajjanācaritā saraṇiḥ yadaṇīyasi kāraṇe 'naṇīyān ādaraḥ saṃdṛśyate aṇīyāḥ→'naṇīyān +ādaraḥ
